@RELATION socialList
@ATTRIBUTE char_length numeric
@ATTRIBUTE number_of_words numeric
@ATTRIBUTE presence_of_numbers {0,1}
@ATTRIBUTE presence_of_prepositions numeric
@ATTRIBUTE presence_of_conjuctions numeric
@ATTRIBUTE presence_of_interjections numeric
@ATTRIBUTE presence_of_nouns numeric
@ATTRIBUTE presence_of_adjectives numeric
@ATTRIBUTE presence_of_verbs numeric
@ATTRIBUTE presence_of_adverbs numeric
@ATTRIBUTE presence_of_pronouns numeric
@ATTRIBUTE ratio_of_non_english_to_english_words real
@ATTRIBUTE number_check_in_tweets {0,1,2}
@ATTRIBUTE url_check_in_tweets {0,1,2}
@ATTRIBUTE check_for_plural_common_nouns {0,1}
@ATTRIBUTE xcomp_presence {0,1}
@ATTRIBUTE nummod_presence {0,1}
@ATTRIBUTE advmod_presence {0,1}
@ATTRIBUTE amod_presence {0,1}
@ATTRIBUTE quantmod_presence {0,1}
@ATTRIBUTE acomp_presence {0,1}
@ATTRIBUTE opi_synonym_presence {0,1}
@ATTRIBUTE fact_synonym_presence {0,1}
@ATTRIBUTE class {o,f}
@DATA
25,5,0,0,0,0,3,1,0,0,0,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
23,4,0,0,0,0,1,2,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
51,8,0,0,0,0,3,1,1,1,0,0.1429,2,2,0,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,1,1,0,0,0,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
23,4,0,0,0,0,1,1,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
25,5,0,0,0,0,1,1,1,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
26,5,0,0,0,0,1,1,2,0,0,0.0000,2,2,0,1,0,0,1,0,0,0,0,f
27,5,0,0,0,0,1,1,2,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
22,3,0,0,0,0,1,1,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
22,3,0,0,0,0,1,1,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
34,6,0,0,0,0,2,1,1,1,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
33,7,0,0,0,0,2,1,2,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
29,6,0,0,0,0,0,1,2,0,0,0.5000,2,2,0,0,0,0,1,0,0,0,0,f
19,3,0,0,0,0,2,0,0,0,0,0.0000,2,2,1,0,0,1,1,0,0,0,0,f
22,4,0,0,0,0,1,1,0,1,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
20,4,0,0,0,0,1,0,1,1,0,0.0000,2,2,0,1,0,0,0,0,0,0,0,f
19,4,0,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
19,4,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,1,0,0,0,0,0,0,0,f
23,5,0,0,0,0,2,1,1,0,0,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
22,3,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
14,3,0,0,0,0,1,0,1,0,1,0.5000,2,2,0,0,0,1,1,0,0,0,0,f
20,5,0,0,1,0,1,1,2,0,0,0.2500,2,2,0,0,0,1,0,0,0,0,0,f
20,4,0,0,0,0,2,0,1,0,0,0.3333,2,2,0,0,0,0,1,0,0,0,0,f
33,8,0,0,0,0,3,0,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
30,5,0,0,0,0,2,1,2,0,0,0.6667,2,2,0,0,0,0,0,0,0,0,0,f
18,4,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
18,4,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,1,0,2,1,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
22,4,0,0,0,0,1,0,2,0,0,0.0000,2,2,1,0,0,1,0,0,0,0,0,f
27,5,0,0,0,0,1,1,2,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
36,6,0,0,0,0,1,1,1,1,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
21,4,0,0,0,0,1,1,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
29,5,0,0,0,0,2,0,0,0,0,0.6667,2,2,0,0,0,0,1,0,0,0,0,f
23,5,0,0,0,0,1,0,3,0,0,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
26,4,0,0,0,0,2,0,1,0,0,0.3333,2,2,0,0,0,0,1,0,0,0,0,f
21,4,0,0,0,0,3,0,0,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
61,13,1,0,0,0,2,2,2,1,0,0.0000,2,2,0,0,0,1,1,0,0,0,0,f
18,4,0,0,0,0,1,0,1,1,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
32,7,0,0,0,0,1,1,3,0,1,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
22,4,0,0,0,0,2,1,1,0,0,0.3333,2,2,1,0,0,0,1,0,0,0,0,f
27,5,0,0,0,0,2,1,1,0,0,0.6667,2,2,0,0,0,1,0,0,0,0,0,f
22,4,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
33,7,0,0,0,0,3,0,0,0,0,0.4000,2,2,0,0,0,0,0,0,0,0,0,f
19,4,0,0,0,0,2,0,0,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
21,4,0,0,0,0,2,0,2,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
31,4,0,0,0,0,2,0,1,1,0,1.0000,2,2,0,0,0,0,1,0,0,0,0,f
23,3,0,0,0,0,3,0,0,0,0,0.5000,2,2,0,0,0,1,0,0,0,0,0,f
25,5,0,0,0,0,4,0,0,0,0,0.6667,2,2,0,0,0,0,0,0,0,0,0,f
25,5,0,0,0,0,2,1,1,1,0,0.2500,2,2,1,0,0,0,1,0,0,0,0,f
23,4,0,0,0,0,4,0,0,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
27,4,0,0,0,0,2,1,0,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
20,4,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
19,3,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
20,4,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
26,5,0,0,0,0,1,0,3,1,0,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
22,5,0,0,0,0,2,1,1,0,0,0.2500,2,2,0,1,0,0,0,0,0,0,0,f
23,4,0,0,0,0,1,0,1,1,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
22,5,0,0,0,0,2,1,0,0,0,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
25,5,0,0,0,0,1,0,1,1,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
24,5,0,0,0,0,3,0,0,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
21,4,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
15,3,0,0,0,0,1,1,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,1,1,f
31,6,0,0,0,0,2,1,0,1,0,0.0000,2,2,0,0,0,1,0,0,0,1,0,f
27,5,0,0,0,0,1,0,1,1,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
34,7,0,0,0,0,5,0,0,0,0,0.1667,2,2,1,0,0,0,0,0,0,0,0,f
34,7,0,0,0,0,3,1,1,0,0,0.1667,2,2,0,0,0,0,0,0,0,1,0,f
23,5,0,0,0,0,1,0,2,0,1,0.2500,2,2,0,0,0,1,0,0,0,1,0,f
22,5,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,1,0,f
24,6,0,0,0,0,3,0,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,1,0,f
28,7,0,0,0,0,2,1,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,1,0,f
44,10,0,0,0,0,2,1,1,1,0,0.0000,2,2,1,0,0,1,1,0,0,0,0,f
22,5,0,0,1,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
25,6,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
17,4,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
25,5,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,1,0,1,0,0,0,0,0,f
20,3,0,0,0,0,2,0,0,0,0,0.5000,2,2,0,0,0,0,0,0,0,0,0,f
28,6,0,0,0,0,1,0,2,0,0,0.2000,2,2,0,0,0,0,0,0,0,0,0,f
25,4,0,0,0,0,2,0,0,0,0,0.3333,2,2,0,1,0,1,0,0,0,0,0,f
27,5,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
24,5,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,1,0,0,0,0,0,0,0,f
19,4,0,0,0,0,1,0,0,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
24,4,0,0,0,0,1,0,1,1,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
20,4,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
55,12,0,0,0,0,2,0,4,0,0,0.0909,2,2,0,0,0,0,1,0,0,0,0,f
19,4,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
51,11,0,0,0,0,2,0,3,1,1,0.1000,2,2,0,0,0,1,0,0,0,0,1,f
40,6,0,0,0,0,2,0,2,0,0,0.2000,2,2,0,0,0,0,0,0,0,0,0,f
27,5,0,0,0,0,1,0,3,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,1,0,0,0,0,0,0,0,f
33,7,0,0,0,0,2,1,1,1,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,1,1,1,1,0,0.0000,2,2,0,1,0,0,0,0,0,0,0,f
33,6,0,0,0,0,1,0,2,1,0,0.0000,2,2,0,1,0,0,0,0,0,0,1,f
18,4,0,0,0,0,1,1,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
33,8,0,0,0,0,1,1,2,1,1,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
21,4,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
30,5,0,0,0,0,2,0,2,0,0,0.2500,2,2,0,0,0,0,0,0,0,0,1,f
40,8,0,0,0,0,1,1,2,1,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
27,5,0,0,0,0,2,0,1,1,0,0.0000,2,2,0,0,0,0,0,0,0,1,1,f
29,6,0,0,0,0,2,0,2,1,0,0.2000,2,2,0,0,0,1,0,0,0,0,1,f
41,9,0,0,0,0,3,0,3,0,0,0.0000,2,2,0,0,0,0,1,0,0,1,1,f
20,4,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
26,5,0,0,0,0,2,1,1,0,0,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
33,6,0,0,0,0,2,1,1,0,0,0.2000,2,2,0,1,0,0,0,0,0,0,0,f
27,5,0,0,0,0,3,0,0,0,0,0.2500,2,2,1,0,0,0,0,0,0,0,0,f
37,7,0,0,0,0,2,0,2,1,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
26,4,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
35,6,0,0,0,0,3,0,1,0,1,0.5000,2,2,0,0,0,0,0,0,0,0,0,f
37,8,0,0,0,0,3,0,0,0,0,0.1429,2,2,0,0,0,0,0,0,0,0,0,f
27,6,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,0,1,0,0,1,1,f
30,7,0,0,0,0,1,0,2,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
26,5,0,0,0,0,1,0,3,0,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
24,5,0,0,0,0,1,0,2,1,0,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
31,5,0,0,0,0,1,0,2,1,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
20,4,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
17,4,0,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
26,5,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
18,4,1,0,0,0,1,1,0,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
23,5,0,0,0,0,2,1,0,0,0,0.0000,2,2,1,0,0,1,0,0,0,0,0,f
19,3,0,0,0,0,1,1,0,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
30,5,0,0,0,0,3,1,0,0,0,0.6667,2,2,1,0,0,1,0,0,0,0,0,f
19,4,0,0,0,0,1,1,1,0,0,0.0000,2,2,1,0,0,1,1,0,0,0,0,f
24,4,0,0,0,0,2,1,0,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
36,6,0,0,0,0,1,1,3,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
25,4,0,0,0,0,2,1,0,0,0,0.0000,2,2,1,0,0,0,1,0,0,0,0,f
34,5,0,0,0,0,1,3,0,0,0,0.0000,2,2,1,0,0,0,0,0,0,1,0,f
22,4,0,0,0,0,2,0,0,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
20,4,0,0,0,0,2,0,0,0,1,0.0000,2,2,1,0,0,0,0,0,0,1,0,f
22,3,0,0,0,0,1,1,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
38,8,0,0,0,0,2,0,2,0,0,0.0000,2,2,1,0,0,0,1,0,0,0,0,f
21,5,0,0,0,0,2,1,0,0,0,0.6667,2,2,0,0,0,1,1,0,0,0,0,f
20,4,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,1,1,0,0,0,0,f
20,3,0,0,0,0,1,0,0,0,0,0.5000,2,2,0,0,0,0,0,0,0,0,0,f
20,3,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
23,5,0,0,0,0,2,1,0,0,0,0.0000,2,2,0,0,0,0,1,0,0,1,0,f
18,4,0,0,0,0,1,0,1,1,0,0.3333,2,2,1,0,0,0,1,0,0,0,0,f
26,4,0,0,0,0,2,1,0,0,0,0.3333,2,2,1,0,0,0,1,0,0,0,0,f
18,4,0,0,0,0,1,0,1,1,0,0.3333,2,2,1,0,0,0,1,0,0,0,0,f
18,4,0,0,0,0,1,0,1,0,1,0.3333,2,2,0,0,0,0,1,0,0,0,0,f
17,4,0,0,0,0,1,0,1,1,1,0.3333,2,2,0,0,0,0,1,0,0,0,0,f
10,3,0,0,0,0,0,0,0,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
21,4,0,0,0,0,3,0,0,0,0,0.3333,2,2,0,0,0,0,1,0,0,0,0,f
21,4,0,0,0,0,2,0,0,0,0,0.3333,2,2,0,1,0,0,0,0,0,0,0,f
18,5,0,0,0,0,2,0,0,0,0,0.2500,2,2,0,0,0,0,1,0,0,0,0,f
23,5,0,0,0,0,2,0,1,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
22,5,0,0,0,0,2,1,0,0,0,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
19,5,0,0,0,0,3,0,0,0,0,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
19,4,0,0,0,0,2,0,0,0,0,0.3333,2,2,0,0,0,0,1,0,0,0,0,f
21,5,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,1,1,0,0,0,0,f
25,5,0,0,0,0,1,0,2,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
18,3,0,0,0,0,1,1,0,0,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
18,4,0,0,1,0,1,1,0,0,0,0.0000,2,2,1,0,0,0,1,0,0,0,0,f
32,6,0,0,0,0,2,1,0,1,0,0.2000,2,2,0,0,0,0,1,0,0,1,0,f
24,5,0,0,0,0,2,0,1,1,0,0.0000,2,2,0,0,1,0,0,0,0,0,0,f
15,4,0,0,0,0,1,0,0,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
25,5,0,0,0,0,1,2,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
20,4,0,0,0,0,2,1,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
32,5,0,0,0,0,3,1,0,0,0,0.0000,2,2,1,0,0,0,1,0,0,0,0,f
25,4,0,0,0,0,1,2,0,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
25,6,0,0,0,0,1,1,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
35,4,0,0,0,0,1,1,0,0,0,0.3333,2,2,1,0,0,0,0,0,0,0,0,f
21,3,0,0,0,0,1,1,0,0,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
26,4,0,0,0,0,1,1,0,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
34,6,0,0,0,0,3,2,0,0,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
21,4,0,0,0,0,1,2,0,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
39,8,0,0,1,0,2,2,0,0,0,0.1429,2,2,0,0,0,0,0,0,0,0,0,f
26,5,0,0,1,0,0,2,0,0,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
16,3,0,0,0,0,1,1,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
30,6,0,0,0,0,2,0,2,0,0,0.5000,2,2,0,0,0,0,0,0,0,0,0,f
24,4,0,0,0,0,1,1,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
19,4,0,0,0,0,1,0,0,1,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
23,4,0,0,0,0,1,1,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
23,5,0,0,0,0,2,0,2,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
22,3,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
21,4,0,0,0,0,3,0,0,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
20,4,1,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
20,4,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
22,5,0,0,0,0,3,0,0,0,0,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,1,1,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
20,3,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
23,4,0,0,0,0,2,0,0,1,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
20,5,0,0,0,0,2,0,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
28,6,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
22,3,0,0,0,0,1,1,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
28,6,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
22,3,0,0,0,0,1,1,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
24,5,0,0,0,0,2,0,0,0,0,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
16,3,0,0,0,0,2,0,0,0,0,0.5000,2,2,0,0,0,0,0,0,0,1,1,f
18,4,0,0,0,0,1,2,0,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
19,5,0,0,0,0,1,1,1,0,0,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
17,4,0,0,0,0,1,0,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
17,3,0,0,0,0,1,0,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
19,4,0,0,0,0,3,0,0,0,0,1.0000,2,2,0,0,0,0,1,0,0,0,0,f
22,5,0,0,0,0,2,0,0,0,0,0.0000,2,2,1,0,0,0,0,0,0,1,0,f
28,5,0,0,0,0,1,0,3,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
32,7,0,0,0,0,2,2,1,0,0,0.4000,2,2,0,0,0,0,0,0,0,0,0,f
56,9,0,0,0,0,3,0,1,0,0,0.2857,2,2,0,0,0,0,0,0,0,0,1,f
25,5,0,0,0,0,1,0,3,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,1,1,0,0,0,0.6667,2,2,0,0,0,0,0,0,0,0,0,f
19,4,0,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
18,4,0,0,0,0,1,0,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
25,5,0,0,0,0,1,0,2,0,1,0.0000,2,2,0,1,0,0,0,0,0,1,0,f
21,5,0,0,0,0,1,0,2,0,0,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
22,3,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
23,5,0,0,0,0,1,1,1,0,1,0.2500,2,2,0,1,0,1,0,0,0,0,0,f
21,4,0,0,0,0,2,0,1,0,1,0.0000,2,2,1,0,0,0,1,0,0,0,0,f
18,4,0,0,0,0,1,0,2,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
18,4,0,0,0,0,1,0,2,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
14,3,0,0,0,0,2,0,0,0,1,0.0000,2,2,1,0,0,1,0,0,0,0,0,f
14,3,0,0,0,0,2,0,0,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
30,5,0,0,0,0,3,0,1,0,1,0.0000,2,2,1,0,0,0,1,0,0,0,0,f
21,4,0,0,0,0,2,0,1,0,1,0.0000,2,2,1,1,0,0,0,0,0,0,0,f
19,4,0,0,0,0,2,0,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
20,4,0,0,0,0,2,0,1,0,1,0.0000,2,2,1,0,0,0,1,0,0,0,0,f
25,5,0,0,0,0,2,1,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,1,0,f
23,4,0,0,0,0,2,0,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,1,f
21,4,0,0,0,0,2,0,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,1,f
23,4,0,0,0,0,2,0,1,0,1,0.3333,2,2,1,1,0,0,1,0,0,1,1,f
16,3,0,0,0,0,1,0,1,0,1,0.0000,2,2,1,0,1,0,0,0,0,0,0,f
15,3,0,0,0,0,1,0,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
30,6,0,0,0,0,2,0,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,1,1,f
24,4,0,0,0,0,2,0,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,1,f
22,4,0,0,0,0,2,0,1,0,1,0.3333,2,2,1,0,0,0,0,0,0,0,0,f
35,6,0,0,0,0,2,1,2,0,1,0.2000,2,2,1,1,0,1,0,0,0,0,0,f
25,4,0,0,0,0,2,0,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
31,6,0,0,0,0,2,1,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
30,6,0,0,0,0,1,1,3,1,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
25,4,0,0,0,0,2,1,0,0,0,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
23,3,0,0,0,0,3,0,0,0,0,2.0000,2,2,1,0,0,0,0,0,0,0,0,f
18,3,0,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,2,0,1,0,0,0.2500,2,2,0,0,0,0,1,0,0,0,0,f
22,5,0,0,0,0,2,0,1,0,1,0.0000,2,2,1,0,0,0,0,0,0,0,0,f
20,4,0,0,0,0,2,1,1,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
21,3,0,0,0,0,1,0,2,0,0,0.5000,2,2,0,0,0,0,0,0,0,1,0,f
18,4,0,0,0,0,2,0,1,0,0,0.3333,2,2,1,0,0,0,0,0,0,0,0,f
20,5,0,0,0,0,1,1,2,0,0,0.2500,2,2,0,0,1,0,0,0,0,0,0,f
19,4,0,0,0,0,2,0,1,0,1,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
18,4,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
17,4,0,0,0,0,2,0,1,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
49,8,1,0,0,0,1,1,3,1,0,0.1429,2,2,1,0,0,0,0,0,0,0,0,f
21,5,0,0,0,0,2,0,1,0,0,0.0000,2,2,0,0,0,0,0,0,0,1,0,f
15,4,0,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
14,3,0,0,0,0,0,0,2,0,1,0.0000,2,2,0,0,0,1,0,0,0,0,0,f
13,3,0,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
21,4,0,0,0,0,2,0,1,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
30,5,0,0,0,0,1,1,1,0,1,0.2500,2,2,0,0,0,0,0,0,0,0,0,f
14,4,0,0,0,0,0,0,1,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
28,7,0,0,0,0,1,0,3,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
17,3,0,0,0,0,2,0,1,0,0,0.5000,2,2,0,0,0,0,1,0,0,0,0,f
19,3,0,0,0,0,2,0,1,0,0,0.5000,2,2,0,0,0,0,0,0,0,0,0,f
18,4,0,0,0,0,1,0,1,0,0,0.3333,2,2,0,0,0,0,0,0,0,0,0,f
26,6,1,0,0,0,1,0,1,1,1,0.0000,2,2,0,0,0,0,0,0,0,0,1,f
25,5,0,0,0,0,2,1,1,0,0,0.2500,2,2,0,0,0,0,0,0,0,1,0,f
16,4,0,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
12,4,0,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,1,0,0,0,0,f
12,3,0,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
22,5,0,0,0,0,1,0,1,1,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
18,4,0,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
16,4,1,0,0,0,1,0,1,0,1,0.0000,2,2,0,0,0,0,0,0,0,0,0,f
12,3,0,0,0,0,0,0,1,0,1,0.0000,2,2,0,1,0,0,0,0,0,0,0,f
